accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.9291274547576904,0.9820000529289246,0.2021812945604324,0.923523724079132,0.9346832036972046,0.9494163393974304,0.9884216785430908,0.1698826104402542,0.9440298676490784,0.9583333134651184,0.0005913125351071
0.9310736060142516,0.9813640713691713,0.203179582953453,0.9285017848014832,0.933050274848938,0.9474708437919616,0.9895850419998168,0.1647603809833526,0.9361963272094728,0.9633838534355164,0.0005913125351071
0.9253973364830016,0.980927586555481,0.2058113515377044,0.9183279871940612,0.9327237010002136,0.9507133364677428,0.989766001701355,0.1667967736721038,0.9365853667259216,0.9696969985961914,0.0005913125351071
0.9279922246932985,0.9798359870910645,0.2103926390409469,0.923624575138092,0.9320705533027648,0.9468222856521606,0.9899545907974244,0.1678159385919571,0.9308252334594728,0.9684343338012696,0.0005913125351071
0.9317223429679872,0.9824231266975404,0.1981171518564224,0.9308319687843324,0.9317439794540404,0.9429312348365784,0.9893552660942078,0.1728264689445495,0.922062337398529,0.9709596037864684,0.0005913125351071
0.9279922246932985,0.9810168743133544,0.2054848223924636,0.91847825050354,0.9382756352424622,0.953955888748169,0.9889014959335328,0.1680126786231994,0.9412484765052797,0.9709596037864684,0.0005913125351071
0.9315601587295532,0.9817492365837096,0.2013306468725204,0.9274611473083496,0.935336410999298,0.9442282915115356,0.9892483949661256,0.1693883389234542,0.9263284802436828,0.9684343338012696,0.0005913125351071
0.9322088956832886,0.9828259944915771,0.1966596841812133,0.9204834699630736,0.9451339244842528,0.9552529454231262,0.9899393916130066,0.1596699506044387,0.9479553699493408,0.9659090638160706,0.0005913125351071
0.9307492971420288,0.9828178882598876,0.1963977664709091,0.927898645401001,0.933050274848938,0.9474708437919616,0.989085018634796,0.166672483086586,0.939431369304657,0.9595959782600404,0.0005913125351071
0.933019757270813,0.9826582670211792,0.1967488378286361,0.9279482960700988,0.9379490613937378,0.9442282915115356,0.9887861609458924,0.17255499958992,0.9294403791427612,0.9646464586257936,0.0005913125351071
0.929614007472992,0.9811643958091736,0.2037832587957382,0.9235976934432985,0.9356629848480223,0.9533073902130128,0.9900201559066772,0.1597261130809784,0.9411764740943908,0.9696969985961914,0.0005913125351071
0.9333441257476808,0.9834592342376708,0.192706361413002,0.9277186393737792,0.9389287829399108,0.9461737871170044,0.9890967607498168,0.1670932471752166,0.942571759223938,0.9532828330993652,0.0005913125351071
0.9325332641601562,0.9829936027526855,0.1946416050195694,0.9298245906829834,0.9346832036972046,0.9461737871170044,0.9902483224868774,0.1655072420835495,0.9255702495574952,0.9734848737716676,0.0005913125351071
0.9291274547576904,0.9816589951515198,0.2015545517206192,0.9279426336288452,0.9294578433036804,0.945525288581848,0.9893990159034728,0.1674002408981323,0.9275362491607666,0.9696969985961914,0.0005913125351071
0.9288030862808228,0.9809566736221312,0.2047151178121566,0.9242963194847108,0.933050274848938,0.948119342327118,0.9902036786079408,0.1602518260478973,0.9405940771102904,0.9595959782600404,0.0005913125351071
0.9361011981964112,0.9831452965736388,0.1932987719774246,0.9314359426498412,0.9405617117881776,0.9526588916778564,0.990073263645172,0.1593032777309417,0.9533417224884032,0.9545454382896424,0.0005913125351071
0.9299383759498596,0.9827358722686768,0.1972400844097137,0.9300196170806884,0.9288046956062316,0.9507133364677428,0.9901077151298524,0.1621148586273193,0.937652826309204,0.9684343338012696,0.0005913125351071
0.9297761917114258,0.9842559099197388,0.1906972229480743,0.928874373435974,0.9297844767570496,0.9429312348365784,0.988092601299286,0.1746195703744888,0.9230769276618958,0.9696969985961914,0.0005913125351071
0.9338306784629822,0.9831125736236572,0.1937835365533828,0.927237629890442,0.9405617117881776,0.948119342327118,0.989329993724823,0.1655865907669067,0.9309927225112916,0.9709596037864684,0.0005913125351071
0.9357768297195436,0.985098123550415,0.1847351789474487,0.9319507479667664,0.93925541639328,0.953955888748169,0.9903661012649536,0.1590295284986496,0.9412484765052797,0.9709596037864684,0.0005913125351071
0.9356146454811096,0.9841076731681824,0.1883385479450225,0.934463620185852,0.9359895586967468,0.9533073902130128,0.9907677173614502,0.1599414050579071,0.9411764740943908,0.9696969985961914,0.0005913125351071
0.9346415996551514,0.984004557132721,0.1897140890359878,0.9295638203620912,0.9395819902420044,0.948119342327118,0.990792155265808,0.1604049354791641,0.9278846383094788,0.9747474789619446,0.0005913125351071
0.93837171792984,0.9846830368041992,0.1860973984003067,0.934261679649353,0.942194640636444,0.9526588916778564,0.990553081035614,0.1564198583364486,0.9454770684242249,0.9633838534355164,0.0005913125351071
0.936263382434845,0.9850721955299376,0.1839100867509842,0.9331386089324952,0.9389287829399108,0.9494163393974304,0.9900690317153932,0.161810964345932,0.9343065619468688,0.9696969985961914,0.0005913125351071
0.9356146454811096,0.9839786291122437,0.1891018450260162,0.931090235710144,0.9399085640907288,0.9533073902130128,0.9909141063690186,0.1544654071331024,0.942260444164276,0.9684343338012696,0.0005913125351071
0.9382095336914062,0.9845807552337646,0.1851585954427719,0.9350860118865968,0.940888285636902,0.9520103931427002,0.9909772276878356,0.1535369306802749,0.942118227481842,0.9659090638160706,0.0005913125351071
0.9430749416351318,0.9875101447105408,0.1712781339883804,0.9390994310379028,0.9467667937278748,0.9507133364677428,0.9919840097427368,0.1526490449905395,0.9292566180229188,0.9785353541374208,0.0005913125351071
0.9365877509117126,0.9837195873260498,0.1892125606536865,0.9362953305244446,0.9359895586967468,0.948119342327118,0.9910109043121338,0.1576589792966842,0.9278846383094788,0.9747474789619446,0.0005913125351071
0.9365877509117126,0.985103189945221,0.1838139593601226,0.9276337027549744,0.946113646030426,0.9461737871170044,0.9887794256210328,0.1651498079299926,0.942571759223938,0.9532828330993652,0.0005913125351071
0.9388582706451416,0.9851897358894348,0.1828307807445526,0.934606671333313,0.9428477883338928,0.9507133364677428,0.9901127219200134,0.1570347100496292,0.9430692791938782,0.9621211886405944,0.0005913125351071
0.9370743036270142,0.9856540560722352,0.180639162659645,0.9366427063941956,0.9366427063941956,0.951361894607544,0.990779459476471,0.1576543599367141,0.9324487447738647,0.9760100841522216,0.0005913125351071
0.9377229809761048,0.984260082244873,0.1861292272806167,0.93502277135849,0.9399085640907288,0.9565499424934388,0.9910252690315248,0.1535386145114898,0.9458794593811036,0.9709596037864684,0.0005913125351071
0.9386960864067078,0.9859164357185364,0.1784421056509018,0.9351491332054138,0.9418680667877196,0.9403372406959534,0.989105224609375,0.1733677238225937,0.9166666865348816,0.9722222089767456,0.0005913125351071
0.9372364282608032,0.9860475063323976,0.1780894547700882,0.9282740950584412,0.9467667937278748,0.953955888748169,0.9903375506401062,0.1504233926534652,0.9557521939277648,0.9545454382896424,0.0005913125351071
0.9427505731582642,0.986672341823578,0.1739024966955185,0.9402015209197998,0.9448072910308838,0.9487678408622742,0.9896026849746704,0.1587711125612259,0.939580738544464,0.9621211886405944,0.0005913125351071
0.9401556849479676,0.9859269261360168,0.1790577620267868,0.9356195330619812,0.9444807171821594,0.9507133364677428,0.9903181791305542,0.1536348760128021,0.9452736377716064,0.9595959782600404,0.0005913125351071
0.9404800534248352,0.9862268567085266,0.1754274517297744,0.934817671775818,0.946113646030426,0.9526588916778564,0.991249978542328,0.1473592221736908,0.9488139748573304,0.9595959782600404,0.0005913125351071
0.9370743036270142,0.9851803779602052,0.1832315176725387,0.9340909123420716,0.9395819902420044,0.9520103931427002,0.9917954802513124,0.1468037366867065,0.9465174078941344,0.9608585834503174,0.0005913125351071
0.9372364282608032,0.98408842086792,0.1864453703165054,0.9363784790039062,0.9372959136962892,0.9494163393974304,0.990631341934204,0.155079647898674,0.9343065619468688,0.9696969985961914,0.0005913125351071
0.939669132232666,0.9870796799659728,0.1722921431064605,0.9327541589736938,0.9467667937278748,0.957198441028595,0.9913055300712584,0.1474325656890869,0.9514925479888916,0.9659090638160706,0.0005913125351071
0.9401556849479676,0.9863497018814088,0.1753188669681549,0.9353378415107728,0.9448072910308838,0.9552529454231262,0.9914512038230896,0.1493649780750274,0.9468479752540588,0.9671717286109924,0.0005913125351071
0.936263382434845,0.9856775403022766,0.1796355545520782,0.9359686374664308,0.9356629848480223,0.9507133364677428,0.9903056025505066,0.1551596075296402,0.9419752955436708,0.9633838534355164,0.0005913125351071
0.9356146454811096,0.9842272400856018,0.1865230351686477,0.927768886089325,0.9438275694847108,0.9552529454231262,0.9901027083396912,0.1531559526920318,0.9535759091377258,0.9595959782600404,0.0005913125351071
0.9433993101119996,0.9880401492118835,0.1680657416582107,0.9440261721611024,0.9418680667877196,0.9533073902130128,0.9900067448616028,0.1533442437648773,0.9477611780166626,0.9621211886405944,0.0005913125351071
0.9375607967376708,0.9844174981117249,0.1856164634227752,0.9361355304718018,0.9382756352424622,0.9474708437919616,0.990813970565796,0.1578739285469055,0.9277978539466858,0.9734848737716676,0.0005913125351071
0.941939651966095,0.986701250076294,0.1729730516672134,0.9344472885131836,0.9497060775756836,0.951361894607544,0.9901960492134094,0.1524420380592346,0.9453415870666504,0.9608585834503174,0.0005913125351071
0.9458319544792176,0.98841392993927,0.1637842953205108,0.9445893168449402,0.9464402198791504,0.9500648379325868,0.9895050525665284,0.1595571786165237,0.9386503100395204,0.9659090638160706,0.0005913125351071
0.9424262046813964,0.9880696535110474,0.1668021082878112,0.9430441856384276,0.940888285636902,0.9533073902130128,0.990450382232666,0.1559236496686935,0.9379562139511108,0.9734848737716676,0.0005913125351071
0.9408044219017028,0.9854367971420288,0.1799640655517578,0.937682569026947,0.9435009956359864,0.9500648379325868,0.9912997484207152,0.1488154977560043,0.9386503100395204,0.9659090638160706,0.0005913125351071
0.9425883889198304,0.9876851439476012,0.168773666024208,0.939896047115326,0.9448072910308838,0.9507133364677428,0.990093469619751,0.1655351966619491,0.92720764875412,0.9810606241226196,0.0005913125351071
0.9401556849479676,0.9868155717849731,0.1719265729188919,0.9325409531593324,0.948073148727417,0.9552529454231262,0.9909856915473938,0.1489508748054504,0.9490683078765868,0.9646464586257936,0.0005913125351071
0.9398313164711,0.9862625002861024,0.1764822155237198,0.9372765421867372,0.9418680667877196,0.9546043872833252,0.9909359812736512,0.1493859142065048,0.9467821717262268,0.9659090638160706,0.0005913125351071
0.944210171699524,0.9886019229888916,0.1638018488883972,0.9386700987815856,0.9497060775756836,0.953955888748169,0.9921422600746156,0.1420934498310089,0.9434194564819336,0.9684343338012696,0.0005913125351071
0.942912757396698,0.9880102276802064,0.1666900664567947,0.941943883895874,0.943174421787262,0.9578469395637512,0.992091715335846,0.1430001109838485,0.9471094608306884,0.9722222089767456,0.0005913125351071
0.9445345401763916,0.988789200782776,0.1602207422256469,0.9418453574180604,0.9467667937278748,0.9552529454231262,0.9915218353271484,0.1462973207235336,0.9424724578857422,0.9722222089767456,0.0005913125351071
0.9386960864067078,0.9856338500976562,0.178053542971611,0.9329032301902772,0.9444807171821594,0.9546043872833252,0.9920228123664856,0.1420811116695404,0.9490049481391908,0.9633838534355164,0.0005913125351071
0.9425883889198304,0.9871898293495178,0.1697549670934677,0.9339743852615356,0.9516655802726746,0.9565499424934388,0.9927474856376648,0.1400799602270126,0.9436964392662048,0.9734848737716676,0.0005913125351071
0.944210171699524,0.9878852963447572,0.1666702777147293,0.9418075680732728,0.946113646030426,0.9507133364677428,0.9916229248046876,0.1456469297409057,0.9408866763114928,0.9646464586257936,0.0005913125351071
0.9453454613685608,0.9884257316589355,0.1627266705036163,0.946867823600769,0.9428477883338928,0.9526588916778564,0.9917852282524108,0.1469314098358154,0.9432799220085144,0.9659090638160706,0.0005913125351071
0.9417774677276612,0.9879339337348938,0.1647048890590667,0.934426248073578,0.9493795037269592,0.9584954380989076,0.991636335849762,0.1411899179220199,0.9493827223777772,0.9709596037864684,0.0005913125351071
0.9443723559379578,0.9874547123908995,0.1680549085140228,0.943556308746338,0.9444807171821594,0.960440993309021,0.9919165968894958,0.1388962566852569,0.9585947394371032,0.9646464586257936,0.0005913125351071
0.9464806914329528,0.9872165322303772,0.1671649515628814,0.9449511170387268,0.9474200010299684,0.948119342327118,0.9913552403450012,0.1561539471149444,0.9278846383094788,0.9747474789619446,0.0005913125351071
0.946318507194519,0.9884596467018129,0.1610269099473953,0.942912757396698,0.9493795037269592,0.9533073902130128,0.9919941425323486,0.1450001746416092,0.9379562139511108,0.9734848737716676,0.0005913125351071
0.9421018362045288,0.9868502616882324,0.1715817600488662,0.9347476959228516,0.9497060775756836,0.9565499424934388,0.9917585253715516,0.1422465443611145,0.9514321088790894,0.9646464586257936,0.0005913125351071
0.9425883889198304,0.9876673221588136,0.1685946434736251,0.94248366355896,0.9418680667877196,0.944876790046692,0.9917356967926024,0.1560092270374298,0.9213349223136902,0.9760100841522216,0.0005913125351071
0.947291612625122,0.9883599877357484,0.1611015945672989,0.9413092732429504,0.9532985091209412,0.951361894607544,0.9919014573097228,0.1496906280517578,0.9334945678710938,0.9747474789619446,0.0005913125351071
0.9502108097076416,0.9899879693984984,0.1521928310394287,0.9462261199951172,0.95395165681839,0.9461737871170044,0.9907314777374268,0.1615025103092193,0.9235364198684692,0.9760100841522216,0.0005913125351071
0.9466428756713868,0.987874150276184,0.1643024384975433,0.9441013932228088,0.9487262964248656,0.951361894607544,0.9926565885543824,0.14555324614048,0.9324487447738647,0.9760100841522216,0.0005913125351071
0.9448589086532592,0.9887321591377258,0.1614144742488861,0.935659408569336,0.9546048045158386,0.9565499424934388,0.992319107055664,0.1368472874164581,0.9536921381950378,0.9621211886405944,0.0005913125351071
0.9489133954048156,0.98898845911026,0.1594173461198806,0.9443545937538148,0.9532985091209412,0.9552529454231262,0.991728901863098,0.1458944082260131,0.941391944885254,0.9734848737716676,0.0005913125351071
0.9492377638816832,0.9898960590362548,0.1538255959749221,0.942958414554596,0.9555845856666564,0.9507133364677428,0.9911817908287048,0.1495094001293182,0.937652826309204,0.9684343338012696,0.0005913125351071
0.945183277130127,0.9886633157730104,0.1618505716323852,0.9396384954452516,0.9506857991218568,0.9533073902130128,0.9918744564056396,0.1429422348737716,0.9433497786521912,0.9671717286109924,0.0005913125351071
0.9412909746170044,0.986830234527588,0.171316996216774,0.9403131008148192,0.9415414929389954,0.951361894607544,0.9913872480392456,0.1443314999341964,0.942046880722046,0.9646464586257936,0.0005913125351071
0.945183277130127,0.9872013926506042,0.1687143743038177,0.938223958015442,0.9523187279701232,0.957198441028595,0.9920033812522888,0.1410291194915771,0.9437652826309204,0.9747474789619446,0.0005913125351071
0.9477781653404236,0.989542841911316,0.1553611308336258,0.9439404010772704,0.9513390064239502,0.9487678408622742,0.9919048547744752,0.1479715555906295,0.931076169013977,0.9722222089767456,0.0005913125351071
0.9487512111663818,0.9882224798202516,0.160760298371315,0.948986291885376,0.9477465748786926,0.9533073902130128,0.9918990135192872,0.1458609402179718,0.9379562139511108,0.9734848737716676,0.0005913125351071
